,timestamp_x,compare_timestamp,transaction_hash,value_in_eth,from_address,to_address,timestamp_y,close
31,1620844611,2021-05-12 14:37:00,0xdb9435b2de609f64caadcc8984514016bbec7d8f730d346c9e29de99e23412fc,0.09592512,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xadbbbab2b320cb261094fe5bf0f3e51860aa244b,1620844620,4030.38
32,1620844611,2021-05-12 14:37:00,0x49ccd92658e49d66f67d5d25c213b669af257f660e013d26dcb3525f4fa90645,0.02683112,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdf4df098758e6594bf8d7f33076602c163617e5d,1620844620,4030.38
33,1620844611,2021-05-12 14:37:00,0x4a77a9b87bf0e0e5afdc96469cbe5a9edef00bf21ab5e9d4dbeabf394fec501a,0.24694955,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xb4240f26b49a690a19b7e7e70d12c0185e95f641,1620844620,4030.38
34,1620844611,2021-05-12 14:37:00,0xd497b9e26d7764b58a0a558817bed854c75ac757cf7c4a6bcae40d120ae1da4b,0.07389815,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xc2bae8201abbfa36a05b0e2de703b40bb4736547,1620844620,4030.38
35,1620844611,2021-05-12 14:37:00,0x2359dc431603e62faee489ade9949d0f2700a971d6148df7e916cf2161e49933,0.3333819,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x051d173ce2cf734211a56827ca31e632e06c17c1,1620844620,4030.38
36,1620844569,2021-05-12 14:36:00,0x2eb562b0c1de442728e80d84a4796ccb7a65a858de114b6aae14383cb2245da2,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x20658919eb3e5f619aae05fd6323f3da69cb28be,1620844560,4026.88
37,1620844569,2021-05-12 14:36:00,0x8f3ee685941ec8844607f9ee0522f2b7629dedceeb1fc0da4abe402fc2b0014e,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xae97509a1480756add8899d474b3c2dc55f71fcd,1620844560,4026.88
38,1620844569,2021-05-12 14:36:00,0xaa83b1aa87631cc90617bc817e08362700b99cfbb412a1bfa6b02908ef3319ff,0.01728647,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x2bcbdae29c74c402a8ee9ec22450c48a4b0ed628,1620844560,4026.88
39,1620844569,2021-05-12 14:36:00,0xc76e02325d280c841901d1ea9ae36e96a9ecca7e25f3f87a38986a57aad1e28b,0.03704243,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x8c15d15c8d43d6fb56977f829b318f348903b3d4,1620844560,4026.88
40,1620844569,2021-05-12 14:36:00,0xce890574fe6fc3e9d1b3ed8227cdeaeca48fc9bf548b72ebe48843f2b995f851,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x3d317f22ee4e541bc43c2acb0e9963633f20e53f,1620844560,4026.88
41,1620844569,2021-05-12 14:36:00,0x3a579d201cba923b9621c04497d7064c681c0f128d924c9860734e046c70cdf8,0.22935294,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x20c91e0ca7bd1a21c83bddc4a4ddf10369772a66,1620844560,4026.88
42,1620844569,2021-05-12 14:36:00,0x568f1bfe344976a9d37ac37095ece4f6dc0fd5d5f5cd467ffac02d5d40f0af7e,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x65a902b4462bda5857d1deb29c28473a3d912547,1620844560,4026.88
43,1620844569,2021-05-12 14:36:00,0xbc46534a836aceb2a9cb8ef7cc89528d69553d263ed93fa03da48cf4361538df,0.29986099,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x10db2aa743b1ca25eba1ce5ef5364480ee37b8f3,1620844560,4026.88
44,1620844569,2021-05-12 14:36:00,0xd03baebb95c0f8fa8f48d0087e5da7427db92e623173beb8bd241197ecdd2c1a,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xe898e9eddd0cc191801fe89217ae5adeb0768bf3,1620844560,4026.88
45,1620844569,2021-05-12 14:36:00,0x5b64aff3bf406aaab992ce467eb4a6fddcf3885a35b28186cd9f919f8191224b,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xd6b38b3efc7f02c2db2ce7035673c8459274977d,1620844560,4026.88
46,1620844569,2021-05-12 14:36:00,0xc14b0c8ee9ffe64dec246c6302360c337de9f5553011b63a02c49679655876f2,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x53ce5f29cc11951c75b79b31bbdcdc6b7c65d54c,1620844560,4026.88
47,1620844569,2021-05-12 14:36:00,0x45226053a106cf03e3e268b2cedbd04d10f519f05eb29de9216266018de592d5,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x3db6a4224b3d7b177b4a959b3764538a95799c2e,1620844560,4026.88
48,1620844569,2021-05-12 14:36:00,0x9ce2a4d288c8bf5a80c320963f0412dae0603f0f1519f17ea71773574620b49e,0.15460647,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x14791d0dc1325aeb7a68a3b94cc28f7dcc4b53db,1620844560,4026.88
49,1620844569,2021-05-12 14:36:00,0x6979228bd434a9e7fa703fdee13f894d732fc5bdaeb976adabf406e8ad4da4d8,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x6fb626b622fe5956e3925fc72352f6b0047138ac,1620844560,4026.88
50,1620844569,2021-05-12 14:36:00,0x87416043ca9bd4a1a37ef4ac480776a02e1459510781366aeeaa47934894c369,0.17074514,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xa1192c49855fe2a949ff2d4a56dc3830492f2f0b,1620844560,4026.88
51,1620844569,2021-05-12 14:36:00,0x0c443891107c4dbe4b8fedf84a93c949701a40e8b9a51749b6dd7d6b968f70d2,0.24694956,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xfb104fba1fb2135f1a07c3f76f9ac9fad7edcd13,1620844560,4026.88
52,1620844568,2021-05-12 14:36:00,0xd32ca0b66b3b017354b72aa7a5f587910e237ac15bb05e18e58fc376c4de7585,14.7,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x9a1e08dfc57e8257e7c4fd72dfb83d24b5ece479,1620844560,4026.88
53,1620844568,2021-05-12 14:36:00,0x511bb89bca096e0beb4ad764efa735f04ff9655a6bece279c49847828d292aae,0.158,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xf98c49f9c643b810c00b6ee7da50faf7c6885601,1620844560,4026.88
54,1620844568,2021-05-12 14:36:00,0x4006da73e33ad5cde6c57f86636aae00284896ae5f330dcb58255cefc8d2f39a,0.12410828,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xb7426c3556f7b76147a79819d7f909aacb28b466,1620844560,4026.88
55,1620844558,2021-05-12 14:36:00,0xed8b322a2e57a76f0711da265d38b1af4be560101026a569e80d377f35ddd327,3.331921790949942,0x10a44728a8314797758a57b3f5340df49d9cc3c1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
56,1620844558,2021-05-12 14:36:00,0x804158bb30cc35cbb02b085a36ad7122843c3937108ac8a3d74ed73bda53d66c,6.547818,0xcee6eef2f742d0118661599b7afd2cfc09699b62,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
57,1620844558,2021-05-12 14:36:00,0xb07a0abafd9b7ec96ef11d72ad71a8b24dccf9bf847467a3726fb70373505893,3.986728,0x6bc981a53defc12136b6720d2a2e2f058af39df2,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
58,1620844558,2021-05-12 14:36:00,0x846b4f945dab2d3eaae5fee015428af7db17fc5dee37e37f4bc9bf6de37f4d51,3.685518,0xc9d0707076560a9c84025bc508545f0173d593ec,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
59,1620844558,2021-05-12 14:36:00,0xf39c9cda01a495ccf8cf9d6b32980920da576228d0d73869d25f99c83c0d778a,4.7293568707512055,0x77029fedd4ace92ba87d2250b3eb176362b25e02,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
60,1620844558,2021-05-12 14:36:00,0x858dfce05411e6384d9459db41905d660eb961de352c4d297f1fa6e9b5a085d4,36.256728,0x0d78c4290542030b05e7841c0ff59b56d11b023b,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
61,1620844558,2021-05-12 14:36:00,0x66c481b87123c21b6f7b69fddb7f77e3b3fe3533d6c21e6057d723ea04d232ba,7.490028,0x62cf05eef82176c24d1f9ac3293164c421da24e8,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
62,1620844558,2021-05-12 14:36:00,0xcdbde9b9ae80ea2475aaef720c965dc565d5eb2d0d9f7da9dfe5eca5b5e8751f,4.986728,0xbf1024ec431a0f0767097faf91477980919216f7,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,1620844560,4026.88
63,1620844549,2021-05-12 14:36:00,0x3ed6e58377496d04586aec8b5011cf37179ddef139f8c6c724a73e87c3c47621,0.07062757,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x20379539a2b749775dc85dbd8645c26d2d0d1647,1620844560,4026.88
64,1620844549,2021-05-12 14:36:00,0x09e9e4de9e51601482169c17ffddca5fc1df4b88c73a8f8026e2bc92e4ee436d,0.123344,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x7a57e5f63db6e660479f150c2eef1d826e1bae65,1620844560,4026.88
65,1620844549,2021-05-12 14:36:00,0xf1d81c047f5630071e81b30727789e73fee3e41d217cbce5ac1b8f244a4697da,0.00359014,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x2250f442874483e8c001699b52f4552116a57f33,1620844560,4026.88
66,1620844549,2021-05-12 14:36:00,0x44e1e50f6891426c2e0346a4b5fdf78d9492bc0bd9f8586e179ec1bf551be2e4,0.07691555,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x176b076b0d6fd97cc9b6ca069e67628dc4e25eba,1620844560,4026.88
67,1620844536,2021-05-12 14:36:00,0xec750635432bfeedf85050eff3b18fc0127b778603868b1066ba420f54a646a8,0.06203412,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x1f83ddf421fb0ae7f66726a99155804c61443a79,1620844560,4026.88
68,1620844536,2021-05-12 14:36:00,0x19169a8d5b84086507f16ca2985c46ac3b789722be7539253753b4964c6e9a79,0.37220474,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x637872d33999457d77416ac3a02ba623937987b8,1620844560,4026.88
69,1620844536,2021-05-12 14:36:00,0x85d0b84090fd8cd5bc4d9871782c0a38b55ebd2969c80d0f8d2385a27e6769ef,0.88759055,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x8dea2c1749e4766aa3f52b653364ba5f9489d7c0,1620844560,4026.88
70,1620844536,2021-05-12 14:36:00,0xae6cf9a4c8cf195aa1659f04ca25642823be89a6a0da638abc71cb7a3f51dc63,0.10556123,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x04abe148d10bf82621c00ff58f1bdefbc621d386,1620844560,4026.88
71,1620844536,2021-05-12 14:36:00,0x3cd65ff2424cde83eb24cef2b2ae49d6d9f5ebca959ca2245dda7a0e718bfb10,0.11351648,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x7391d3b3e56b327af0adeb7ad1c6c9a6eacb45ef,1620844560,4026.88
72,1620844536,2021-05-12 14:36:00,0x7c2210e584678293407819db0607110a9f1693a59eb962643e97b25251071fb4,0.49643313,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xcb5092605703287d168058c2edd8d61fce7261a9,1620844560,4026.88
73,1620844536,2021-05-12 14:36:00,0xeac68e7627b9c56474b7a06ce6de56e7d04e22d265068c08646289d28929d971,0.02978599,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x79d185bcc5a6e9ad07226d8faa622808e08bc4db,1620844560,4026.88
74,1620844536,2021-05-12 14:36:00,0x5e690082f098dc35e8f963f8c3481df1df1b598794d29f4df29efb4416d33286,0.12410828,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xef73b7f1d199814accdf8a489de35cdbfa53eb20,1620844560,4026.88
75,1620844527,2021-05-12 14:35:00,0x80a2438243d3346547533c991c4db6c11fef187e5b3ff04802775ac3b87c02fb,0.06408643,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x98bcf53d93173396180ccdacb268fdd9474f114b,1620844500,4045.94
76,1620844515,2021-05-12 14:35:00,0x2916e154bf1685bd6ed9ecdea7da3ad641fdbec39012d440cfff6c65c7da8eff,0.09928663,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x4098e9a656d65075ebddd6d3a16429b8f296e5ec,1620844500,4045.94
77,1620844515,2021-05-12 14:35:00,0xc51ef170da87ef2b530a428e331d929700d4de2c097c9253c416284555706ee9,0.27140796,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xf46ccfeeeb49ec9eb0c1125841fce501bd2bdc49,1620844500,4045.94
78,1620844515,2021-05-12 14:35:00,0x2d4dc44760d9656b53dca5f1e53cd22f48da98007a8fc937cf7e6ca38e8df1ca,0.10850053,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x9a7be0e5455493ef4cdbb9909a21fbab680f3222,1620844500,4045.94
79,1620844515,2021-05-12 14:35:00,0x48d5f48e1e40c32c9fa24f1b47866efd3090791b43be82919b1a00c1a7f3894b,3.72324846,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x52b304c4919a1790e0674af65ab2f64be194af6f,1620844500,4045.94
80,1620844515,2021-05-12 14:35:00,0xda634f2773e7b1e40224f03b5bd91d4ca24672edd91585cad148ba054a7d8436,0.01141428,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x2a1aeb50a6013c8e24a50594d8e65cb414cc91e6,1620844500,4045.94
81,1620844515,2021-05-12 14:35:00,0x15caf9d1cf240d9fe93798e1f08f9f73564c0d303c1e77a99c0105b4142d0146,0.0333463,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x65280b90e6670089d5622575e5a92dcec94b249a,1620844500,4045.94
82,1620844515,2021-05-12 14:35:00,0x923b54985ad26a5f8dc50e46946ae00a01878239f26c5b4538dcd4a87a09ae02,0.00249836,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xad4f3cdacbe7c69b8ce2d0a85bf50f413f2d99d7,1620844500,4045.94
83,1620844496,2021-05-12 14:35:00,0x36b713f791e124fc4491f6a402bfccc8af3067ec0ed198f2fc0df8abff802acb,0.0285449,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x433d24067edacf8c1f646b4dd76e00fab379d71b,1620844500,4045.94
84,1620844496,2021-05-12 14:35:00,0x5c5dbf2bae6f2828531829a7bd8d6ceef1e46dd80c766f5765bf82a2019ca544,0.24797805,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xde7d482ad3c175acc59f509a3759de22c505f7d1,1620844500,4045.94
85,1620844496,2021-05-12 14:35:00,0x10e9ba941b9dd9d44ccf13199c614fe0a1c40a998b478710e848836f0e96f4d3,0.11141595,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xb1705abf2c9bd04fc2073e9bb15999720df2810f,1620844500,4045.94
86,1620844496,2021-05-12 14:35:00,0x117469176f5528f85f71a7642e3eb402077bd46049799e4b1ac811a6a3690d90,0.0405,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x3a136b80fcf58ddf2da18a6bce63ae5685431e8e,1620844500,4045.94
87,1620844496,2021-05-12 14:35:00,0x183dc290ade1013afc947f8e30fd499beee1596e34a19b8e4fe5247f6b401c82,0.07439341,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xe71752f30610ec76b193373245f39972693b4297,1620844500,4045.94
88,1620844496,2021-05-12 14:35:00,0xe0cdbdaeb38078538e5731613044c1592954e08aeb2dbf2aa96a823e1dfe4d2b,0.04475,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xc2005844b82c94491eee5eba2dfa7bfa83fc8735,1620844500,4045.94
89,1620844496,2021-05-12 14:35:00,0x4c296e1fb3df40b0c53eb41c97c65707b0657a973dd51c398a09ee2de0a50509,0.00346404,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xf5851eae04de030e090ee42c278655dd8bd75246,1620844500,4045.94
90,1620844496,2021-05-12 14:35:00,0xdd1fda4e8f0bb4968cf759f7a27c623ce21b4eb9ea29efe7a5b99a1163131b8f,0.03476326,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x1be8d38a58ea90d48b2a0005a897beb339b43b09,1620844500,4045.94
91,1620844496,2021-05-12 14:35:00,0x57f190fe9e888d78bad5ff27c7092f4825c6dab8a1606cd56087e7bb9d8dd1df,0.12183669,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xe77814442c0c660e63397ad5323e7d8721288ff8,1620844500,4045.94
92,1620844496,2021-05-12 14:35:00,0x4f45dbdd3ee0ec141e860970dcf39744d11d9b2a5d25097277125864dbf49929,0.34542773,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x13514f5e9fc5ee6cf77d6878543c0996344af8ff,1620844500,4045.94
93,1620844496,2021-05-12 14:35:00,0xf29f07c2485e0018c6da3458044b2724df31b14838f31b4ab9315cb4bf02289c,0.182,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x1c6de47f945cc1f71711ce1d8ef3874c0ecee1ec,1620844500,4045.94
94,1620844473,2021-05-12 14:35:00,0x6e4da89aad9bc67fbcfdb70a3c5139dd3c3b9e08610024639b859d236c28d38d,0.01721601,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xf564f5a2acab9c83937e7c401bc6e393118a34df,1620844500,4045.94
95,1620844473,2021-05-12 14:35:00,0x832c7145be8e5a13ec3f6ba539301527b3cbc5f2402b70cbaaa5b6447e21ae26,0.24813649,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0x927c95f31ea80b9207787ef4d5cf97013ed42735,1620844500,4045.94
